sku,category_name_1,price
MATRIN59AD9F626EBD3,Mobiles & Tablets,2700.0
SEH59ADD9543036D,Superstore,333.0
SEH59AC998741F42,Superstore,111.0
COMDAN59BA69BE8D0E3,Computing,290.0
APPANE59AC41DEB6F95,Appliances,1893.0
BAGNAB59BA2E76E32C4,Beauty & Grooming,4900.0
MATMOT59BA4FF30445A,Mobiles & Tablets,49999.0
MEFKUR59ACC95CF3AE9,Men's Fashion,399.0
APPANE59BD020E370CC,Appliances,1990.0
MEFCAP59BA4198ED948-S,Men's Fashion,599.0
MEFGRA59AD750046F3A,Men's Fashion,1170.0
MEFTHE59BD329DAA145-XL,Men's Fashion,1099.0
MEFTHE59BD328741552-XL,Men's Fashion,1099.0
SOGSND59AC861648763,Soghaat,470.0
MEFEDE59AC02F8B422C-M,Men's Fashion,4499.0
HALKNO59AE9FC51E9DE,Home & Living,7360.0
APPHAI59BFB091951DF,Appliances,32395.0
WOFJAS59AC246727B60-M,Women's Fashion,1999.0
HALTRU59AD3F016C67D,Home & Living,2700.0
MEFKUR59ACCD19003A8,Men's Fashion,549.0
MEFBUY59B7C3CF045A3-39,Men's Fashion,500.0
KABZIQ59AE4B413D5B0,Kids & Baby,4845.0
BAGSAE59AC69A3B4655,Beauty & Grooming,150.0
MATHTC59BA50DE51567,Mobiles & Tablets,54680.0
MATXIA59BA8A91BFCF8,Mobiles & Tablets,2000.0
WOFMEM59ACCEC9CD107,Women's Fashion,1650.0
WOFONL59ADFC6441508,Women's Fashion,500.0
WOFTHE59ADFB7E1D3C5,Women's Fashion,383.0
WOFJAS59BAF7F7F2596,Women's Fashion,1199.0
MATSHO59ACAB8E13D45,Mobiles & Tablets,1500.0
BAGLUS59AD997299AC9,Beauty & Grooming,775.0
BAGLUS59AD9A5831084,Beauty & Grooming,1150.0
BAGTHE59AC54F0895B9,Beauty & Grooming,500.0
BAGSAE59AC697A75AD7,Beauty & Grooming,150.0
BAGTRE59AC7A19D69DD,Beauty & Grooming,1410.0
HALGFE59BA875E2782E,Home & Living,313.0
HALEMA59BA8DFB047BA,Home & Living,278.0
MEFTEL59AC647DE7571,Men's Fashion,350.0
SOGAHM59C0B2B7C5EE7,Soghaat,220.0
SOGAHM59C0B2BE34E65,Soghaat,220.0
WOFRUB59ACC93928615,Women's Fashion,399.0
WOFESS59ADBB658B9FA-L,Women's Fashion,1500.0
ENTSPE59ADFB6AB3991,Entertainment,1000.0
ENTSPE59AE8604BC95C,Entertainment,199.0
ENTSAM59B7C1E6682AC,Entertainment,95875.0
SEH59AC920D67E30,Superstore,3550.0
APPHAI59BFB2E94E951,Appliances,63195.0
APPSUP59AD7E090C7AB,Appliances,10740.0
MEFBUY59B7E808D2F6A-43,Men's Fashion,650.0
HASTEL59AE9D8EBC90E,Health & Sports,999.0
MEFBUY59B7E808D2F6A-41,Men's Fashion,650.0
WOFLAL59AD9814063FC-XS,Women's Fashion,1750.0
MATINF59AD3CECC6BA8,Mobiles & Tablets,10099.0
WOFDOR59AE61CD3E832-M,Women's Fashion,1350.0
MEFCUR59AD5CAA46B9F,Men's Fashion,1499.0
MATINF59BAB39FDBEF1,Mobiles & Tablets,22999.0
MATINF59B924F3D98E1,Mobiles & Tablets,130.0
BAGSEN59ACAF0A6360F,Beauty & Grooming,1399.0
MEFOAS59AC1FD78967A-40,Men's Fashion,449.5
HALBAG59AD5E75A771C,Home & Living,4300.0
MEFKUR59ACCD2374FB0,Men's Fashion,699.0
MEFMAR59ACB6AED9363,Men's Fashion,399.0
SOGMAD59C0BE9ED29BC,Soghaat,475.0
SOGCRY59C0BE7BBC3DE,Soghaat,356.0
SOGCRY59C0BE5EE2CAD,Soghaat,488.0
SOGNIC59AC8E36700DA,Soghaat,125.0
MEFQMO59B0942707B79-L,\N,100.0
BAGGFE59AC97B94C159,Beauty & Grooming,1035.0
HASMUS59AD5C0619CF8,Health & Sports,4500.0
MEFADO59BA9A4B38863,Men's Fashion,699.0
MATXIA59BAB14FF3615,Mobiles & Tablets,833.0
MATINF59BAB34F3C628,Mobiles & Tablets,18599.0
MEFADO59AD770FB3D40-M,Men's Fashion,799.0
WOFALA59BA97CD9E453-L,Women's Fashion,45.0
HALAMA59AD5D595CDF3,Home & Living,2399.0
HALBED59AC9B9C9CD35,Home & Living,1666.0
WOFGUL59ACCF49D28B4,Women's Fashion,3130.0
BAGBRA59AC7DC15CE0C,Beauty & Grooming,650.0
HASHER59ACCA2F18327,Health & Sports,850.0
HASHER59AC72313635E,Health & Sports,1125.0
ENTSON59BD278557D6F,Entertainment,8999.0
MATIGE59BA3EF94A679,Mobiles & Tablets,1022.0
WOFGUL59B7B0EEB1332,Women's Fashion,1200.0
WOFGUL59ACD1419E932,Women's Fashion,1211.0
WOFGUL59ACD09416B66,Women's Fashion,1893.0
WOFGUL59ACD0D1C8DBE,Women's Fashion,2019.0
SOGALM59C0C5FA0858C,Soghaat,113.0
HASGFE59AD7B30C8174,Health & Sports,430.0
MEFADO59AD77015A057-XL,Men's Fashion,300.0
MEFSHA59B283FA27BE4-M,Men's Fashion,999.0
MEFSHA59B2739F68ADC-M,Men's Fashion,999.0
MATQMO59BA586483C43,Mobiles & Tablets,9599.0
MATSAM59BCCC3472DBF,Mobiles & Tablets,31289.0
MEFADO59BA9A481DFEB,Men's Fashion,699.0
HALLAM59ADF94780B5C,Home & Living,4441.0
MATSAM59BA57EEEF85E,Mobiles & Tablets,38125.0
SOGSND59AC8612809D2,Soghaat,235.0
SOGCRY59C0C1916EB11,Soghaat,219.0
MEFMUN59BA9A7CAAB0A-7,Men's Fashion,0.0
MEFEMO59AC20CF7E048-11,Men's Fashion,1999.0
APPTCL59BCFF8BA7A47,Appliances,63440.0
MATHUA59B7EB4505059,Mobiles & Tablets,14680.0
MEFBUY59B7E813F11EE-43,Men's Fashion,650.0
MEFBUY59B7D37F9139A-40,Men's Fashion,450.0
WOFGUL59AD7CF7E62A0,Women's Fashion,4543.0
HALDEL59AD684A35E13,Home & Living,15844.0
HASALA59AD362B7E5D0,Health & Sports,1299.0
SEH59BD4334B0C5D,Superstore,5550.0
HALEMA59AC6370D0B16,Home & Living,1250.0
HALREL59AC534B1E0A2,Home & Living,1250.0
WOFLAL59AD991EF30C4,Women's Fashion,1400.0
MEFBUY59B7E83F382A3-40,Men's Fashion,900.0
BAGKEM59BA223FA5209,Beauty & Grooming,2699.0
MEFBIS59ACF0F0ED6BA,Men's Fashion,279.0
MEFALA59ACBB30DE6AB,Men's Fashion,270.0
BAGKRO59ACB8D394238,Beauty & Grooming,143.0
HALFAN59ADBE79E9893,Home & Living,719.0
AHM59C0C5B5C75E2,Superstore,50.0
AHM59C0C5CBBAC77,Superstore,50.0
AHM59C0C5B28A854,Superstore,50.0
AHM59C0C5B90A9B3,Superstore,50.0
AHM59C0C5BF219A8,Superstore,50.0
ENTORI59BA914F00F61,Entertainment,29890.0
MEFSHA59B64032AAC6F-S,Men's Fashion,3450.0
WOFGUL59B7B0F949C25,Women's Fashion,1200.0
HASLIF59AC4E862F77C,Health & Sports,1499.0
BKSTEX59AC83D529B74,Books,999.0
MATHUA59B7EB122E323,Mobiles & Tablets,55052.0
WOFGUL59B7B150E40E9,Women's Fashion,3000.0
MEFOAS59BAA5F907830-34,Men's Fashion,399.5
WOFGUL59B7B1BC4FAE5,Women's Fashion,2850.0
SADBAC59AD64AD857A4,School & Education,149.0
WOFFAS59ACDECADEAB0,Women's Fashion,199.0
BAGGRE59BA391F97C2C,Beauty & Grooming,800.0
BAGGRE59BA38F04AAA8,Beauty & Grooming,450.0
MEFBUY59B7C3CF045A3-41,Men's Fashion,500.0
APPMOU59ACB2843C58D,Appliances,5632.0
MEFMUN59AB90599D87F-10,Men's Fashion,500.0
KABSOO59B769FF3FF07-4-5 Years,Kids & Baby,995.0
MEFMYF59ABC0F8AF66D-42,Men's Fashion,1800.0
APPANE59AC4205793E0,Appliances,4440.0
APPANE59AC424309F4D,Appliances,5387.0
HALRAJ59BA8AF93FDBB,Home & Living,1649.0
SOGMAY59C0C52F941FB,Soghaat,75.0
WOFSPU59AE6D1F28D21-7,Women's Fashion,1800.0
WOFSIT59ACDC4A15477,Women's Fashion,650.0
WOFLAL59BA4EA44B353,Women's Fashion,790.0
WOFGUL59B7B1B0D3C86,Women's Fashion,2850.0
WOFSIT59BA9042D7279,Women's Fashion,650.0
WOFGUL59ACD0E74B1C9,Women's Fashion,1614.99
WOFLAL59B78C390FE6F,Women's Fashion,1190.0
WOFGUL59ACF6A97215B,Women's Fashion,4533.01
WOFGUL59AD7C3956FFC,Women's Fashion,1000.0
SOGALM59C0C5EC8F6C5,Soghaat,225.0
SOGCRY59C0BE6F08A55,Soghaat,128.0
MEFLAS59ACDFF99CD67,Men's Fashion,1650.0
WOFEMA59ACF8EEDC00C,Women's Fashion,1955.0
WOFKHA59ACFEB011AD3,Women's Fashion,3360.0
APPANE59BA8F757D502,Appliances,1745.0
MATHQD59ACCD895E4C3,Mobiles & Tablets,1722.0
KABBAB59AC79E0B06BA,Kids & Baby,530.0
MEFMYF59B923F77A8CC-41,Men's Fashion,2250.0
WOFGUL59AD7B9673CAB,Women's Fashion,3990.0
WOFSIT59ACDA42D31DA,Women's Fashion,1215.0
BKSTRA59BA5A46D211B,Books,0.0
HALCRY59AC8AD5908D4,Home & Living,1000.0
MATUNI59ACAB7B9BF21,Mobiles & Tablets,1344.0
MEFSIK59BA99990EFF1,Men's Fashion,500.0
HALEMA59BA8E3B15AAE,Home & Living,578.0
WOFBIS59ACA713AC8D9,Women's Fashion,299.0
MEFSIK59C11BF06399B,Men's Fashion,250.0
HALIAM59AD87AB0442A,Home & Living,475.0
MEFAYB59ABFE62879BD-L,Men's Fashion,499.0
MEFSHO59BA9A34A087F-S,Men's Fashion,1599.0
WOFGUL59ACD1EC3DBDD,Women's Fashion,1590.0
WOFGUL59ACD181D265B,Women's Fashion,1590.0
APPPHI59BD04100A654,Appliances,2150.0
MEFADO59AD7676A9862-XL,Men's Fashion,1000.0
MATREM59ACB1CCD5AE2,Mobiles & Tablets,625.0
SOGCRY59C0C1B632D66,Soghaat,650.0
MEFADO59AD7B0B39B1C-L,Men's Fashion,1200.0
MEFZED59AC2B56C2FCC-L,Men's Fashion,1790.0
MEFADO59AD76DD469A3-L,Men's Fashion,500.0
SOGREH59C0C61B72E20,Soghaat,370.0
BKSZIA59AE4AD29F2E8,Books,615.0
HALTEL59AC71E3CC2C6,Home & Living,665.0
WOFIND59ACFD8657E01,Women's Fashion,5999.0
HALGAL59AD5FA913611,Home & Living,1499.0
MATREM59BA65873DB85,Mobiles & Tablets,1300.0
APPANE59AC54F8BCB4C,Appliances,1900.0
WOFSEL59ACE3072ADEA,Women's Fashion,349.0
MATXIA59BAB0FF907B6,Mobiles & Tablets,3222.0
HASNUT59AC78941F9F6,Health & Sports,100.0
COMTP-59AD331A56EFD,Computing,1758.0
ENTECO59C11BDE42C87,Entertainment,18866.0
HASMAR59ADC2CEEF9B5,Health & Sports,200.0
HAM59C0C79557DAB,Superstore,60.0
MATMOT59BA50FD83960,Mobiles & Tablets,49999.0
COMGEN59AD32EF0F55D,Computing,739.0
KABLIT59AC0B4E85FA1-7-8 Years,Kids & Baby,595.0
GFE59AD7E5298ECB,Superstore,1845.0
SADLIB59AC4B5813309,School & Education,1050.0
SOGREH59C0C600A1D63,Soghaat,55.0
WOFLAL59AD30DD0D3C7,Women's Fashion,790.0
SOGAL-59BA39311D55D,Soghaat,170.0
SOGSND59AC8643753DD,Soghaat,180.0
MATHUA59B7EAB40B275,Mobiles & Tablets,30887.0
MEFKUR59ACCC2D51755,Men's Fashion,399.0
MEFVAL59BA90F760F39-XL,Men's Fashion,361.0
MEFSIK59C12503A5DA6-XL,Men's Fashion,321.0
JAZ59B7D34F92205,Superstore,1970.0
SOGREH59C0C624EDE66,Soghaat,165.0
MATSAM59B7EB276851A,Mobiles & Tablets,79021.0
MATROM59BA678FE7B94,Mobiles & Tablets,1599.0
MATHUA59BCCC2F59135,Mobiles & Tablets,10804.0
MEFBUY59B7D3AAE94ED-39,Men's Fashion,700.0
MATXIA59BA4F97DD6D0,Mobiles & Tablets,14500.0
MATSAM59B7EAEE81142,Mobiles & Tablets,35206.0
HALRBT59C27268F24B2,Home & Living,1000.0
WOFSIT59BA904A0CFFA,Women's Fashion,650.0
WOFSIT59BA90313F08A,Women's Fashion,650.0
WOFSIT59ACDC55E2FBF,Women's Fashion,650.0
KABVAL59ACABACA9412,Kids & Baby,269.0
MEFREE59AE4F4FC5F73,Men's Fashion,3995.0
SADSCI59AD5A13C3381,School & Education,1430.0
SOGNIC59AC8C56766A6,Soghaat,331.0
MATLIN59AC99D932799,Mobiles & Tablets,850.0
MATPHI59AC43075304A,Mobiles & Tablets,2925.0
WOFLAL59AD30B293BB4,Women's Fashion,790.0
WOFLAL59AD30F87D92F,Women's Fashion,790.0
MEFALH59ACE4B56F82F,Men's Fashion,350.0
MEFALH59ACE4DCBBC41,Men's Fashion,350.0
SOGCRY59C0C1845992D,Soghaat,219.0
SOGNIC59AC8C5241889,Soghaat,166.0
SOGREH59C0C60A808ED,Soghaat,400.0
BAGLUS59AD9A7EDA97A,Beauty & Grooming,1150.0
BAGLUS59AD9AFDCE049,Beauty & Grooming,850.0
BAGATI59BA6CA34457B,Beauty & Grooming,400.0
BAGLUS59AD9AEE07FB8,Beauty & Grooming,2650.0
WOFKUR59ACC9B0DDA64,Women's Fashion,749.0
MEFKUR59ACE570E1DEE,Men's Fashion,999.0
MEFKUR59ACC9B4512F3,Men's Fashion,849.0
HASWEL59AC83CD89B0E,Health & Sports,190.0
SOGREH59C0C61EADFA6,Soghaat,110.0
SOGREH59C0C621D69DA,Soghaat,205.0
SOGREH59C0C5EFC899B,Soghaat,330.0
SOGREH59C0C60DE7F78,Soghaat,325.0
SOGREH59C0C60738057,Soghaat,220.0
WOF10059ACFACB112B2,Women's Fashion,750.0
WOFWON59AE3B84486CB,Women's Fashion,1600.0
APPMOU59BD04F2F3949,Appliances,4835.0
JAZ59B7D3632B59F,Superstore,690.0
SOGNIM59C0C142E9E68,Soghaat,120.0
SOGNIM59C0C13C6F5B9,Soghaat,120.0
ENTMTE59ACA92075CF0,Entertainment,6023.0
MATXIA59BA51627EA19,Mobiles & Tablets,25900.0
ENTSAM59BA915D380CD,Entertainment,24655.0
KABALA59AC778DC8333,Kids & Baby,400.0
KABTY59ACAD19E053F,Kids & Baby,899.0
MEFAYB59BAB315A5346-L,Men's Fashion,280.0
MEFAYB59BAB1E184D86-L,Men's Fashion,899.0
MEFBUY59B7E81EEA1E3-44,Men's Fashion,800.0
MEFBUY59B7E81EEA1E3-43,Men's Fashion,800.0
WOFGUL59ACD4DCE01F4,Women's Fashion,2158.0
JAZ59B7D35CA71BF,Superstore,790.0
HASLIF59BA3935A25BC,Health & Sports,1150.0
ENTSON59BA8F1D7AEA7,Entertainment,25930.0
WOFLAL59ACEE9AAE01F,Women's Fashion,990.0
AHM59C0C775491A2,Superstore,28.0
ENTECO59BA8E968BE49,Entertainment,27320.0
MEFADO59AD75A61DDD8-L,Men's Fashion,750.0
MEFAYB59BAB2D6ED6A8-M,Men's Fashion,959.4
MEFAYB59BAAE7539C08-M,Men's Fashion,299.0
BAGZEE59AC719AD4F2C,Beauty & Grooming,660.0
HASLIF59AC4E901B82D,Health & Sports,2599.0
SOGCRY59ACB3B717F77,Soghaat,1223.0
WOFIMP59C0CC067CD7D-M,Women's Fashion,1799.0
MEFTIM59ACCA441AFF3,Men's Fashion,4760.0
MATREM59BA2BEAD713E,Mobiles & Tablets,559.0
MATHUA59B7EAFC6693F,Mobiles & Tablets,21536.0
WOFCLI59ADB5E918D3C,Women's Fashion,940.0
WOFMEE59BA53C6A0C6E,Women's Fashion,895.0
HASTRE59B66FA46DC7D-M,Health & Sports,1215.0
BAGCAL59AD146C6411B,Beauty & Grooming,3200.0
ENTECO59BA8F9251CD5,Entertainment,19270.0
KABTOY59AC969184A73,Kids & Baby,1500.0
KABTOY59ADFA0A14A97,Kids & Baby,1200.0
SOGMAD59C0B2D80E280,Soghaat,600.0
SOGMAD59C0BE9BB7799,Soghaat,438.0
SOGCRY59C0BE5877DF1,Soghaat,475.0
ENTHAI59BA8F0AA2B18,Entertainment,19480.0
ENTLG59BA8F1A2CE64,Entertainment,24165.0
MEFBUY59B7C4130F620-42,Men's Fashion,850.0
NIM59C0C6DC503E1,Superstore,119.0
NIM59C0C6D2DEBB3,Superstore,119.0
SOGNIC59AC8E3154F35,Soghaat,844.0
SOGNIC59AC8E3BCE328,Soghaat,250.0
SOGCRY59C0BE8215F51,Soghaat,425.0
BAGLUS59AD999B383C4,Beauty & Grooming,775.0
MATSAM59B7EB6B236A9,Mobiles & Tablets,9278.0
SOGALR59AC694EBDAA0,Soghaat,873.0
HASTRE59ADFD26E95B6,Health & Sports,525.0
WOFGUL59ACD07115321,Women's Fashion,909.0
NIM59C0C63E52B17,Superstore,108.0
NIM59C0C6684404B,Superstore,108.0
NIM59C0C661D8DB0,Superstore,98.0
NIM59C0C6954F8A5,Superstore,98.0
MEFBIS59ACF0D701C27,Men's Fashion,649.0
SOGREH59C0C61543D55,Soghaat,145.0
MEFKUR59ACE418E8770,Men's Fashion,499.0
MEFMAR59BAFA0F23751,Men's Fashion,599.0
SOGNIM59C0C13FABF4E,Soghaat,120.0
SOGMAY59C0B30BEA8FF,Soghaat,75.0
APPANE59AC4201A4E0B,Appliances,2530.0
HASTEL59AC8840A9562,Health & Sports,999.0
MEFADO59AD799D6333D-XL,Men's Fashion,399.0
MEFAYB59BAB34E0C01F-M,Men's Fashion,280.0
MEFMOI59BAF924B562C-M,Men's Fashion,200.0
NIM59C0C6EC0174A,Superstore,108.0
NIM59C0C6FF6F9B2,Superstore,108.0
SADPEL59AC417087BF2,School & Education,730.0
SADBAR59AC62139E6F8,School & Education,1200.0
MEFARI59BC25935D2D5-43,Men's Fashion,4200.0
WOFGUL59BAF9DA1679C,Women's Fashion,950.0
MEFKUR59ACCC349965C,Men's Fashion,599.0
HASTEL59AC7B8C18336,Health & Sports,230.0
HALLOC59BA90B15F049,Home & Living,240.0
HALLOC59BA8E2B9A083,Home & Living,215.0
HALUCS59AD6265D6F51,Home & Living,588.0
HASRAJ59AC96F5836D0,Health & Sports,550.0
MEFBUY59B7C3DDC2CA3-42,Men's Fashion,350.0
COMGEN59AD330C2F54D,Computing,1309.0
MATHUA59BA5856C7304,Mobiles & Tablets,17149.0
WOFBRA59C11E759FA5C-9,Women's Fashion,1395.0
MEFBAT59ABC47B56367-40,Men's Fashion,2999.0
WOFGUL59C243A5D9553,Women's Fashion,1950.0
HAM59C0C7A892C66,Superstore,60.0
NIM59C0C702AE4B2,Superstore,98.0
NIM59C0C6A8C8A2F,Superstore,112.0
NIM59C0C6E8E48A9,Superstore,196.0
HALLAM59ADF92591D7A,Home & Living,952.0
MEFMUN59ACE598C2ED7,Men's Fashion,999.0
NIM59C0C631A0F0C,Superstore,98.0
NIM59C0C65B5945B,Superstore,98.0
NIM59C0C67EB59DC,Superstore,98.0
NIM59C0C6B5E4F98,Superstore,98.0
BAGELM59C2585898735,Beauty & Grooming,130.0
COMHP59BA99B135825,Computing,57629.0
COMHP59BA99B743133,Computing,51959.0
MEFSWA59AE9AA9C3C39,Men's Fashion,9599.0
ROO59C0C77B69CC2,Superstore,170.0
SOGREH59C0C5F323C13,Soghaat,310.0
MATSAM59BCCC38956B5,Mobiles & Tablets,88814.0
MEFMIL59ABBF5B3280E-44,Men's Fashion,999.0
AHM59C0C5DBB8E98,Superstore,70.0
MEFADO59AD7667BAEA0-M,Men's Fashion,600.0
MEFTIM59ACCA56C9A8F,Men's Fashion,2965.0
WOFKUR59ACC9A6201E5,Women's Fashion,675.0
WOFSK59AD679B8B9B2,Women's Fashion,545.0
KABTOY59ADFA84CB5C4,Kids & Baby,800.0
NIM59C0C6754A4CC,Superstore,98.0
NIM59C0C6BC426F5,Superstore,98.0
ENTORI59C3A47F845A9,Entertainment,18560.0
APPLIO59BA25191179A,Appliances,1999.0
MATRAJ59AC6AE99F0AF,Mobiles & Tablets,1090.0
KABBRA59BA849728286,Kids & Baby,1390.0
WOFSIT59BA8FDA53FA5,Women's Fashion,1100.0
WOFSIT59BA90123A7BB,Women's Fashion,1035.0
SADRAS59AC3DB08E712-20,School & Education,390.0
MATINF59BAFF5EE17BC,Mobiles & Tablets,20599.0
SADRAS59AC3E8453DD2-L,School & Education,90.0
WOFGUL59C2438486713,Women's Fashion,950.0
HASTEL59AE9D82C0D20,Health & Sports,3299.0
APPANE59BD0328A8842,Appliances,1899.0
WOFCLI59ACCCA78F19F,Women's Fashion,950.0
WOFCLI59ADA666D08E1,Women's Fashion,940.0
HASOMR59AC7F953874D,Health & Sports,695.0
MEFTIM59ACB6DA6895F,Men's Fashion,11999.0
JAV59AC6B6323CF0,Superstore,525.0
MATGEE59AC850326962,Mobiles & Tablets,2499.0
BAGKRO59ACB8CF6BDC0,Beauty & Grooming,143.0
NIM59C0C62E81E75,Superstore,196.0
SOGCRY59C0BE887F71B,Soghaat,130.0
BAGKRO59ACB8CB09811,Beauty & Grooming,143.0
BAGELF59BAB204BE376,Beauty & Grooming,399.0
MEFBUY59B7C3F33548D-40,Men's Fashion,550.0
MEFMUN59AB90422F07E-11,Men's Fashion,1499.0
WOFBRA59C11DCC2C0AA-39,Women's Fashion,1995.0
APPHOM59BA8DDC4A640,Appliances,12526.0
JAZ59B7D3597E233,Superstore,840.0
MATGEE59BA2554C4583,Mobiles & Tablets,4098.0
MEFBUY59B7C43328CD4-42,Men's Fashion,1200.0
MEFEYE59ACCB25E3F5A,Men's Fashion,199.0
BAGJUN59C10B87CB851,Beauty & Grooming,2185.0
BAGJUN59C10BDD0596A,Beauty & Grooming,2385.0
HALBAG59BA24C257F13,Home & Living,1500.0
MATXIA59BA85251A390,Mobiles & Tablets,2000.0
COMHP59BA99B4483A2,Computing,60825.0
KABSEN59BF7F911343A,Kids & Baby,650.0
HALBAG59AD6696A7E64,Home & Living,4500.0
KABSEN59BF7F759AF73,Kids & Baby,650.0
KABSEN59BF7FD09A788,Kids & Baby,650.0
KABBRA59BA848A758BF,Kids & Baby,390.0
MEFPEA59ADC6479EA30-S,Men's Fashion,700.0
MEFPEA59ADC6325B8AC-S,Men's Fashion,999.0
MEFPEA59ADC64362097-S,Men's Fashion,1200.0
HASBEU59AC788C58464,Health & Sports,1800.0
KABPLA59AC81C1D4DC0,Kids & Baby,383.0
KABPLA59AC81DBC41B3,Kids & Baby,616.0
BAGSAM59AC83764DE4C,Beauty & Grooming,75.0
BAGBRA59AC7BFED5C63,Beauty & Grooming,1400.0
NAU59C0C71852E9D,Superstore,300.0
MEFCUR59ACF0911DE64,Men's Fashion,1399.0
MEFKUR59AD968AA2EF6,Men's Fashion,799.0
MEFSPO59AE8665E2D1B,Men's Fashion,1099.0
KABTOY59AC979341874,Kids & Baby,200.0
ENTSAM59B7C1DA10691,Entertainment,72800.0
HALRAJ59ACB35E230AD,Home & Living,370.0
SEH59ADD7735EE72,Superstore,944.0
NAU59C0C7123345B,Superstore,170.0
SOGMAD59C0FB65B24C3,Soghaat,225.0
WOFGUL59ACF6D8DBCEA,Women's Fashion,2009.0
MEFSHA59ADDC15EAEA1-L,Men's Fashion,2000.0
MEFTIM59ACCA404C30C,Men's Fashion,4425.0
MEFDES59ABF093342F5-8,Men's Fashion,2699.0
MEFBUY59B7C3DDC2CA3-39,Men's Fashion,350.0
BAGOLO59ACED092FA8A,Beauty & Grooming,195.0
NIM59C0C6DF7DE9C,Superstore,108.0
NIM59C0C6F5C21A0,Superstore,108.0
NIM59C0C6CC57E8F,Superstore,201.0
NIM59C0C6F8E3B0B,Superstore,108.0
NIM59C0C6B916A8B,Superstore,108.0
BAGZEE59AD665FD7F51,Beauty & Grooming,1679.0
WOFSIT59BA9029C11AF,Women's Fashion,650.0
WOFNET59BCF9780503B-M,Women's Fashion,1999.0
MEFMYF59ABC0A5C67BD-40,Men's Fashion,2200.0
BAGSIN59AC7570B19C1,Beauty & Grooming,1999.0
SOGNIC59AC8C5AAEE84,Soghaat,825.0
SOGCRY59C0BE7EC10F3,Soghaat,1050.0
ENTAUD59C3A4AC77FE6,Entertainment,790.0
COMHP59AD324F49F43,Computing,4007.0
HASGAS59AD621009AEC,Health & Sports,7000.0
SOGMAY59C0B308A1395,Soghaat,750.0
SOGREH59C0C5FD4FB3C,Soghaat,200.0
WOFMOT59C0FDAA3F278,Women's Fashion,2690.0
COMHP59BA99BCB8301,Computing,43299.0
HALEMA59AC66721120B,Home & Living,1125.0
APPANE59BAFB898A769,Appliances,3345.0
MEFETR59ABC29967F43-44,Men's Fashion,2250.0
ENTAUD59C3A4A0D390C,Entertainment,6400.0
MATTEL59BA94BCCCF18,Mobiles & Tablets,960.0
WOFGUL59ACD590BB82C,Women's Fashion,3029.0
MATINF59BA87E77BA1E,Mobiles & Tablets,129.0
MATLIN59AD99667AE19,Mobiles & Tablets,150.0
HALEMA59AC635713F71,Home & Living,313.0
KIT59C0C7FEDA268,Superstore,110.0
MEFESS59C37BCE7A36D-M,Men's Fashion,799.0
MEFADO59AD78D9B7F9C-L,Men's Fashion,399.0
MEFAYB59BAAF08CBA80-M,Men's Fashion,299.0
MEFBUY59B7E84A345D6-41,Men's Fashion,850.0
HASNUT59AC7897B0A3B,Health & Sports,100.0
MEFSHA59BA6071A0A90-M,Men's Fashion,1560.0
COMAUD59AC53086EA8D,Computing,1074.0
WOFHAS59C0DFEA3BE95-L,Women's Fashion,349.0
MATROM59AD9C9822B6F,Mobiles & Tablets,2499.0
WOFMOT59ACEFB055561,Women's Fashion,1690.0
BAGFEM59AC7F866B28B,Beauty & Grooming,68.0
BAGSAE59AC697F4F378,Beauty & Grooming,150.0
BAGJOO59ADE5AE65204,Beauty & Grooming,2176.9
BAGSAE59AC699AE74D3,Beauty & Grooming,200.0
BAGKUR59AD600363CD4,Beauty & Grooming,249.0
BAGSAE59AC69ACCCBC3,Beauty & Grooming,150.0
WOFALA59BA97C19BA09-S,Women's Fashion,45.0
COMDAN59C3795FD6B4E,Computing,850.0
SEH59ADD3F35B463,Superstore,2220.0
WOFGUL59ACD12FD7309,Women's Fashion,720.0
WOFSIT59ADF8ABED931,Women's Fashion,1125.0
WOFSIT59AD65BA16266,Women's Fashion,1125.0
WOFSIT59BA905C181F5,Women's Fashion,650.0
WOFSIT59ADF8937ABE7,Women's Fashion,1215.0
WOFGUL59B7B1DB60857,Women's Fashion,2850.0
MATSAM59B7EAD54BDDC,Mobiles & Tablets,46907.0
HALEMA59AC86C383D6C,Home & Living,875.0
HALEMA59B9243C5686D,Home & Living,1875.0
HASDZI59AC853E86984,Health & Sports,273.0
MATTEL59BA91CC8EE61,Mobiles & Tablets,499.0
MATINF59B924F7E1970,Mobiles & Tablets,129.0
BAGSWE59AC790BBDB3B,Beauty & Grooming,370.0
MEFNAR59ACED66A486B,Men's Fashion,699.0
KABTRE59AC9B488C397,Kids & Baby,275.0
KABTOY59ADF9F034C64,Kids & Baby,2199.0
MEFBUY59B7D3CACA7D3-42,Men's Fashion,975.0
APPANE59BD027A02D8B,Appliances,2570.0
APPANE59BD033D5B27C,Appliances,5145.0
MEFSIK59C124F960BA8-M,Men's Fashion,643.0
HASRAJ59BA8AF53E147,Health & Sports,215.0
MEFAYB59ACD5E47C525,Men's Fashion,1099.0
APPFAN59BA2B8E1C373,Appliances,335.0
APPANE59AC420EBF8CA,Appliances,1480.0
APPGEE59AC8A9C9C2FD,Appliances,7000.0
HASTRE59B66F7F962A1,Health & Sports,910.0
WOFTAB59BA9744B3C21,Women's Fashion,6790.0
MEFLAS59AD66D4BBD96,Men's Fashion,1450.0
