Customer ID,Customer Since,City,State
54930.0,2017-7,Sargodha,Punjab
54931.0,2017-7,Peshawar,Khyber-Pakhtunkhwa
54932.0,2017-7,Sadiqabad,Punjab
54933.0,2017-7,Nawabshah,Sindh
54934.0,2017-7,Khuzdar,Balochistan
54935.0,2017-7,Wah Cantonment,Punjab
54936.0,2017-7,Dadu,Sindh
54937.0,2017-7,Pakpattan,Punjab
54938.0,2017-7,Dera Ismail Khan,Khyber-Pakhtunkhwa
54939.0,2017-7,Taxila,Punjab
54940.0,2017-7,Faisalabad,Punjab
54941.0,2017-7,Khanewal,Punjab
54942.0,2017-7,Wah Cantonment,Punjab
54943.0,2017-7,Pakpattan,Punjab
54944.0,2017-7,Hyderabad,Sindh
54945.0,2017-7,Faisalabad,Punjab
54946.0,2017-7,Khanewal,Punjab
54947.0,2017-7,Muridke,Punjab
54948.0,2017-7,Burewala,Punjab
54949.0,2017-7,Abbottabad,Khyber-Pakhtunkhwa
54950.0,2017-7,Hafizabad,Punjab
54951.0,2017-7,Hafizabad,Punjab
54952.0,2017-7,Mirpur Khas,Sindh
54953.0,2017-7,Chiniot,Punjab
54954.0,2017-7,Jaranwala,Punjab
54955.0,2017-7,Gujrat,Punjab
54956.0,2017-7,Lahore,Punjab
54957.0,2017-7,Taxila,Punjab
54958.0,2017-7,Gojra,Punjab
54959.0,2017-7,Taxila,Punjab
54960.0,2017-7,Multan,Punjab
54961.0,2017-7,Hafizabad,Punjab
54962.0,2017-7,Gujranwala,Punjab
54963.0,2017-7,Tando Adam,Sindh
54964.0,2017-7,Nawabshah,Sindh
54965.0,2017-7,Vehari,Punjab
54966.0,2017-7,Dera Ghazi Khan,Punjab
54967.0,2017-7,Hafizabad,Punjab
54968.0,2017-7,Rawalpindi,Punjab
54969.0,2017-7,Hyderabad,Sindh
54970.0,2017-7,Khanewal,Punjab
54971.0,2017-7,Kamalia,Punjab
54972.0,2017-7,Ahmadpur East,Punjab
54973.0,2017-7,Muridke,Punjab
54974.0,2017-7,Tando Adam,Sindh
54975.0,2017-7,Dadu,Sindh
54976.0,2017-7,Shikarpur,Sindh
54977.0,2017-7,Dera Ismail Khan,Khyber-Pakhtunkhwa
54978.0,2017-7,Shekhupura,Punjab
54979.0,2017-7,Pakpattan,Punjab
54980.0,2017-7,Ahmadpur East,Punjab
54981.0,2017-7,Jaranwala,Punjab
54982.0,2017-7,Muridke,Punjab
54983.0,2017-7,Chiniot,Punjab
54984.0,2017-7,Kohat,Khyber-Pakhtunkhwa
54985.0,2017-7,Gojra,Punjab
54986.0,2017-7,Taxila,Punjab
54987.0,2017-7,Chiniot,Punjab
54988.0,2017-7,Mardan,Khyber-Pakhtunkhwa
54989.0,2017-7,Muridke,Punjab
54990.0,2017-7,Gujranwala,Punjab
54991.0,2017-7,Taxila,Punjab
54992.0,2017-7,Peshawar,Khyber-Pakhtunkhwa
54993.0,2017-7,Jacobabad,Sindh
54994.0,2017-7,Jaranwala,Punjab
54995.0,2017-7,Sukkur,Sindh
54996.0,2017-7,Muzaffargarh,Punjab
54997.0,2017-7,Mandi Bahauddin,Punjab
54998.0,2017-7,Bahawalpur,Punjab
54999.0,2017-7,Sahiwal,Punjab
55000.0,2017-7,Jhang,Punjab
55001.0,2017-7,Vehari,Punjab
55002.0,2017-7,Muridke,Punjab
55003.0,2017-7,Wazirabad,Punjab
55004.0,2017-7,Wazirabad,Punjab
55005.0,2017-7,Quetta,Balochistan
55006.0,2017-7,Hyderabad,Sindh
55007.0,2017-7,Dera Ismail Khan,Khyber-Pakhtunkhwa
55008.0,2017-7,Jaranwala,Punjab
55009.0,2017-7,Kasur,Punjab
55010.0,2017-7,Mingora,Khyber-Pakhtunkhwa
55011.0,2017-7,Bahawalpur,Punjab
55012.0,2017-7,Abbottabad,Khyber-Pakhtunkhwa
55013.0,2017-7,Bahawalpur,Punjab
55014.0,2017-7,Kasur,Punjab
55015.0,2017-7,Nawabshah,Sindh
55016.0,2017-7,Wazirabad,Punjab
55017.0,2017-7,Chishtian,Punjab
55018.0,2017-7,Okara,Punjab
55019.0,2017-7,Rahim Yar Khan,Punjab
55020.0,2017-7,Swabi,Khyber-Pakhtunkhwa
55021.0,2017-7,Hyderabad,Sindh
55022.0,2017-7,Swabi,Khyber-Pakhtunkhwa
55023.0,2017-7,Jaranwala,Punjab
55024.0,2017-7,Chakwal,Punjab
55025.0,2017-7,Larkana,Sindh
55026.0,2017-7,Kāmoke,Punjab
55027.0,2017-7,Chakwal,Punjab
55028.0,2017-7,Chakwal,Punjab
55029.0,2017-7,Wazirabad,Punjab
55030.0,2017-7,Chakwal,Punjab
55031.0,2017-7,Lahore,Punjab
55032.0,2017-7,Multan,Punjab
55033.0,2017-7,Chaman,Balochistan
55034.0,2017-7,Kāmoke,Punjab
55035.0,2017-7,Khairpur,Sindh
55036.0,2017-7,Bahawalpur,Punjab
55037.0,2017-7,Gojra,Punjab
55038.0,2017-7,Peshawar,Khyber-Pakhtunkhwa
55039.0,2017-7,Vehari,Punjab
55040.0,2017-7,Sukkur,Sindh
55041.0,2017-7,Wah Cantonment,Punjab
55042.0,2017-7,Khanpur,Punjab
55043.0,2017-7,Khanewal,Punjab
55044.0,2017-7,Abbottabad,Khyber-Pakhtunkhwa
55045.0,2017-7,Chakwal,Punjab
55046.0,2017-7,Tando Adam,Sindh
55047.0,2017-7,Larkana,Sindh
55048.0,2017-7,Jhelum,Punjab
55049.0,2017-7,Rahim Yar Khan,Punjab
55050.0,2017-7,Chishtian,Punjab
55051.0,2017-7,Hafizabad,Punjab
55052.0,2017-7,Kohat,Khyber-Pakhtunkhwa
55053.0,2017-7,Dadu,Sindh
55054.0,2017-7,Rawalpindi,Punjab
55055.0,2017-7,Jhang,Punjab
55056.0,2017-7,Wah Cantonment,Punjab
55057.0,2017-7,Jaranwala,Punjab
55058.0,2017-7,Quetta,Balochistan
55059.0,2017-7,Dadu,Sindh
55060.0,2017-7,Khanewal,Punjab
55061.0,2017-7,Larkana,Sindh
55062.0,2017-7,Kohat,Khyber-Pakhtunkhwa
55063.0,2017-7,Hafizabad,Punjab
55064.0,2017-7,Rahim Yar Khan,Punjab
55065.0,2017-7,Burewala,Punjab
55066.0,2017-7,Jhang,Punjab
55067.0,2017-7,Jhang,Punjab
55068.0,2017-7,Bahawalpur,Punjab
55069.0,2017-7,Larkana,Sindh
55070.0,2017-7,Peshawar,Khyber-Pakhtunkhwa
55071.0,2017-7,Vehari,Punjab
55072.0,2017-7,Gojra,Punjab
55073.0,2017-7,Jacobabad,Sindh
55074.0,2017-7,Khairpur,Sindh
55075.0,2017-7,Taxila,Punjab
55076.0,2017-7,Dera Ghazi Khan,Punjab
55077.0,2017-7,Lahore,Punjab
55078.0,2017-7,Bahawalpur,Punjab
55079.0,2017-7,Burewala,Punjab
55080.0,2017-7,Rawalpindi,Punjab
55081.0,2017-7,Kāmoke,Punjab
55082.0,2017-7,Multan,Punjab
55083.0,2017-7,Wah Cantonment,Punjab
55084.0,2017-7,Wazirabad,Punjab
55085.0,2017-7,Sahiwal,Punjab
55086.0,2017-7,Abbottabad,Khyber-Pakhtunkhwa
55087.0,2017-7,Sargodha,Punjab
55088.0,2017-7,Chakwal,Punjab
55089.0,2017-7,Hafizabad,Punjab
55090.0,2017-7,Dera Ismail Khan,Khyber-Pakhtunkhwa
55091.0,2017-7,Gojra,Punjab
55092.0,2017-7,Kandhkot,Sindh
55093.0,2017-7,Chishtian,Punjab
55094.0,2017-7,Sargodha,Punjab
55095.0,2017-7,Hafizabad,Punjab
55096.0,2017-7,Peshawar,Khyber-Pakhtunkhwa
55097.0,2017-7,Dera Ismail Khan,Khyber-Pakhtunkhwa
55098.0,2017-7,Sialkot,Punjab
55099.0,2017-7,Nawabshah,Sindh
55100.0,2017-7,Bahawalpur,Punjab
55101.0,2017-7,Khanpur,Punjab
55102.0,2017-7,Khairpur,Sindh
55103.0,2017-7,Wazirabad,Punjab
55104.0,2017-7,Taxila,Punjab
55105.0,2017-7,Abbottabad,Khyber-Pakhtunkhwa
55106.0,2017-7,Dera Ghazi Khan,Punjab
55107.0,2017-7,Wah Cantonment,Punjab
55108.0,2017-7,Hafizabad,Punjab
55109.0,2017-7,Lahore,Punjab
55110.0,2017-7,Nawabshah,Sindh
55111.0,2017-7,Peshawar,Khyber-Pakhtunkhwa
55112.0,2017-7,Larkana,Sindh
55113.0,2017-7,Chaman,Balochistan
55114.0,2017-7,Mirpur Khas,Sindh
55115.0,2017-7,Kot Adu,Punjab
55116.0,2017-7,Chiniot,Punjab
55117.0,2017-7,Sukkur,Sindh
55118.0,2017-7,Mardan,Khyber-Pakhtunkhwa
55119.0,2017-7,Chakwal,Punjab
55120.0,2017-7,Jhang,Punjab
55121.0,2017-7,Hafizabad,Punjab
55122.0,2017-7,Peshawar,Khyber-Pakhtunkhwa
55123.0,2017-7,Khanpur,Punjab
55124.0,2017-7,Swabi,Khyber-Pakhtunkhwa
55125.0,2017-7,Shekhupura,Punjab
55126.0,2017-7,Gujrat,Punjab
55127.0,2017-7,Mirpur Khas,Sindh
55128.0,2017-7,Jhang,Punjab
55129.0,2017-7,Kasur,Punjab
55130.0,2017-7,Wah Cantonment,Punjab
55131.0,2017-7,Mirpur Khas,Sindh
55132.0,2017-7,Karachi,Sindh
55133.0,2017-7,Faisalabad,Punjab
55134.0,2017-7,Jhang,Punjab
55135.0,2017-7,Hyderabad,Sindh
55136.0,2017-7,Muzaffargarh,Punjab
55137.0,2017-7,Sialkot,Punjab
55138.0,2017-7,Gujrat,Punjab
55139.0,2017-7,Jacobabad,Sindh
55140.0,2017-7,Sargodha,Punjab
55141.0,2017-7,Nawabshah,Sindh
55142.0,2017-7,Swabi,Khyber-Pakhtunkhwa
55143.0,2017-7,Khuzdar,Balochistan
55144.0,2017-7,Mandi Bahauddin,Punjab
55145.0,2017-7,Gujrat,Punjab
55146.0,2017-7,Daska,Punjab
55147.0,2017-7,Taxila,Punjab
55148.0,2017-7,Hyderabad,Sindh
55149.0,2017-7,Dera Ismail Khan,Khyber-Pakhtunkhwa
55150.0,2017-7,Dera Ghazi Khan,Punjab
55151.0,2017-7,Khanewal,Punjab
55152.0,2017-7,Faisalabad,Punjab
55153.0,2017-7,Gojra,Punjab
55154.0,2017-7,Sadiqabad,Punjab
55155.0,2017-7,Wah Cantonment,Punjab
55156.0,2017-7,Sadiqabad,Punjab
55157.0,2017-7,Muridke,Punjab
55158.0,2017-7,Khairpur,Sindh
55159.0,2017-7,Sadiqabad,Punjab
55160.0,2017-7,Chakdara,Khyber-Pakhtunkhwa
55161.0,2017-7,Kamalia,Punjab
55162.0,2017-7,Mardan,Khyber-Pakhtunkhwa
55163.0,2017-7,Bahawalpur,Punjab
55164.0,2017-7,Burewala,Punjab
55165.0,2017-7,Dera Ismail Khan,Khyber-Pakhtunkhwa
55166.0,2017-7,Hyderabad,Sindh
55167.0,2017-7,Rahim Yar Khan,Punjab
55168.0,2017-7,Nawabshah,Sindh
55169.0,2017-7,Gojra,Punjab
55170.0,2017-7,Khairpur,Sindh
55171.0,2017-7,Burewala,Punjab
55172.0,2017-7,Sargodha,Punjab
55173.0,2017-7,Tando Adam,Sindh
55174.0,2017-7,Gojra,Punjab
55175.0,2017-7,Abbottabad,Khyber-Pakhtunkhwa
55176.0,2017-7,Kāmoke,Punjab
55177.0,2017-7,Kandhkot,Sindh
55178.0,2017-7,Mingora,Khyber-Pakhtunkhwa
55179.0,2017-7,Burewala,Punjab
55180.0,2017-7,Multan,Punjab
55181.0,2017-7,Kāmoke,Punjab
55182.0,2017-7,Mingora,Khyber-Pakhtunkhwa
55183.0,2017-7,Jaranwala,Punjab
55184.0,2017-7,Okara,Punjab
55185.0,2017-7,Nowshera,Khyber-Pakhtunkhwa
55186.0,2017-7,Sahiwal,Punjab
55187.0,2017-7,Hafizabad,Punjab
55188.0,2017-7,Jhang,Punjab
55189.0,2017-7,Abbottabad,Khyber-Pakhtunkhwa
55190.0,2017-7,Jhang,Punjab
55191.0,2017-7,Sukkur,Sindh
55192.0,2017-7,Daska,Punjab
55193.0,2017-7,Peshawar,Khyber-Pakhtunkhwa
55194.0,2017-7,Bahawalpur,Punjab
55195.0,2017-7,Bahawalpur,Punjab
55196.0,2017-7,Wah Cantonment,Punjab
55197.0,2017-7,Chakwal,Punjab
55198.0,2017-7,Sadiqabad,Punjab
55199.0,2017-7,Sargodha,Punjab
55200.0,2017-7,Quetta,Balochistan
55201.0,2017-7,Rawalpindi,Punjab
55202.0,2017-7,Gojra,Punjab
55203.0,2017-7,Daska,Punjab
55204.0,2017-7,Mirpur Khas,Sindh
55205.0,2017-7,Sargodha,Punjab
55206.0,2017-7,Tando Allahyar,Sindh
55207.0,2017-7,Chakwal,Punjab
55208.0,2017-7,Chiniot,Punjab
55209.0,2017-7,Sukkur,Sindh
55210.0,2017-7,Rawalpindi,Punjab
55211.0,2017-7,Chiniot,Punjab
55212.0,2017-7,Wazirabad,Punjab
55213.0,2017-7,Sargodha,Punjab
55214.0,2017-7,Muzaffargarh,Punjab
55215.0,2017-7,Vehari,Punjab
55216.0,2017-7,Sukkur,Sindh
55217.0,2017-7,Sahiwal,Punjab
55218.0,2017-7,Peshawar,Khyber-Pakhtunkhwa
55219.0,2017-7,Kot Adu,Punjab
55220.0,2017-7,Khuzdar,Balochistan
55221.0,2017-7,Larkana,Sindh
55222.0,2017-7,Chiniot,Punjab
55223.0,2017-7,Jacobabad,Sindh
55224.0,2017-7,Kamalia,Punjab
55225.0,2017-7,Dera Ismail Khan,Khyber-Pakhtunkhwa
55226.0,2017-7,Khushab,Punjab
55227.0,2017-7,Kāmoke,Punjab
55228.0,2017-7,Jaranwala,Punjab
55229.0,2017-7,Dera Ismail Khan,Khyber-Pakhtunkhwa
55230.0,2017-7,Khuzdar,Balochistan
55231.0,2017-7,Jaranwala,Punjab
55232.0,2017-7,Mardan,Khyber-Pakhtunkhwa
55233.0,2017-7,Wah Cantonment,Punjab
55234.0,2017-7,Gujranwala,Punjab
55235.0,2017-7,Wazirabad,Punjab
55236.0,2017-7,Bahawalpur,Punjab
55237.0,2017-7,Gujrat,Punjab
55238.0,2017-7,Quetta,Balochistan
55239.0,2017-7,Kasur,Punjab
55240.0,2017-7,Chakwal,Punjab
55241.0,2017-7,Rawalpindi,Punjab
55242.0,2017-7,Abbottabad,Khyber-Pakhtunkhwa
55243.0,2017-7,Gujranwala,Punjab
55244.0,2017-7,Bahawalpur,Punjab
55245.0,2017-7,Hafizabad,Punjab
55246.0,2017-7,Khuzdar,Balochistan
55247.0,2017-7,Gujrat,Punjab
55248.0,2017-7,Chiniot,Punjab
55249.0,2017-7,Mardan,Khyber-Pakhtunkhwa
55250.0,2017-7,Multan,Punjab
55251.0,2017-7,Taxila,Punjab
55252.0,2017-7,Khushab,Punjab
55253.0,2017-7,Wah Cantonment,Punjab
55254.0,2017-7,Jaranwala,Punjab
55255.0,2017-7,Daska,Punjab
55256.0,2017-7,Ahmadpur East,Punjab
55257.0,2017-7,Vehari,Punjab
55258.0,2017-7,Swabi,Khyber-Pakhtunkhwa
55259.0,2017-7,Burewala,Punjab
55260.0,2017-7,Chakdara,Khyber-Pakhtunkhwa
55261.0,2017-7,Peshawar,Khyber-Pakhtunkhwa
55262.0,2017-7,Pakpattan,Punjab
55263.0,2017-7,Kandhkot,Sindh
55264.0,2017-7,Peshawar,Khyber-Pakhtunkhwa
55265.0,2017-7,Khuzdar,Balochistan
55266.0,2017-7,Rawalpindi,Punjab
55267.0,2017-7,Lahore,Punjab
55268.0,2017-7,Ahmadpur East,Punjab
55269.0,2017-7,Kāmoke,Punjab
55270.0,2017-7,Khairpur,Sindh
55271.0,2017-7,Muzaffargarh,Punjab
55272.0,2017-7,Chaman,Balochistan
55273.0,2017-7,Wazirabad,Punjab
55274.0,2017-7,Hafizabad,Punjab
55275.0,2017-7,Hyderabad,Sindh
55276.0,2017-7,Shekhupura,Punjab
55277.0,2017-7,Nawabshah,Sindh
55278.0,2017-7,Peshawar,Khyber-Pakhtunkhwa
55279.0,2017-7,Kāmoke,Punjab
55280.0,2017-7,Gujrat,Punjab
55281.0,2017-7,Nawabshah,Sindh
55282.0,2017-7,Ahmadpur East,Punjab
55283.0,2017-7,Pakpattan,Punjab
55284.0,2017-7,Nowshera,Khyber-Pakhtunkhwa
55285.0,2017-7,Kohat,Khyber-Pakhtunkhwa
55286.0,2017-7,Quetta,Balochistan
55287.0,2017-7,Khuzdar,Balochistan
55288.0,2017-7,Multan,Punjab
55289.0,2017-7,Sargodha,Punjab
55290.0,2017-7,Quetta,Balochistan
55291.0,2017-7,Kasur,Punjab
55292.0,2017-7,Peshawar,Khyber-Pakhtunkhwa
55293.0,2017-7,Khairpur,Sindh
55294.0,2017-7,Wazirabad,Punjab
55295.0,2017-7,Khanpur,Punjab
55296.0,2017-7,Gujranwala,Punjab
55297.0,2017-7,Kāmoke,Punjab
55298.0,2017-7,Chishtian,Punjab
55299.0,2017-7,Khuzdar,Balochistan
55300.0,2017-7,Kot Adu,Punjab
55301.0,2017-7,Dera Ismail Khan,Khyber-Pakhtunkhwa
55302.0,2017-7,Khanewal,Punjab
55303.0,2017-7,Kohat,Khyber-Pakhtunkhwa
55304.0,2017-7,Mirpur Khas,Sindh
55305.0,2017-7,Khuzdar,Balochistan
55306.0,2017-7,Sialkot,Punjab
55307.0,2017-7,Kohat,Khyber-Pakhtunkhwa
55308.0,2017-7,Pakpattan,Punjab
55309.0,2017-7,Quetta,Balochistan
55310.0,2017-7,Sialkot,Punjab
55311.0,2017-7,Wah Cantonment,Punjab
55312.0,2017-7,Muridke,Punjab
55313.0,2017-7,Wazirabad,Punjab
55314.0,2017-7,Hafizabad,Punjab
55315.0,2017-7,Peshawar,Khyber-Pakhtunkhwa
55316.0,2017-7,Chakwal,Punjab
55317.0,2017-7,Swabi,Khyber-Pakhtunkhwa
55318.0,2017-7,Larkana,Sindh
55319.0,2017-7,Gojra,Punjab
55320.0,2017-7,Larkana,Sindh
55321.0,2017-7,Kohat,Khyber-Pakhtunkhwa
55322.0,2017-7,Muridke,Punjab
55323.0,2017-7,Hafizabad,Punjab
55324.0,2017-7,Daska,Punjab
55325.0,2017-7,Khanpur,Punjab
55326.0,2017-7,Nawabshah,Sindh
55327.0,2017-7,Abbottabad,Khyber-Pakhtunkhwa
55328.0,2017-7,Jhang,Punjab
55329.0,2017-7,Swabi,Khyber-Pakhtunkhwa
55330.0,2017-7,Nawabshah,Sindh
55331.0,2017-7,Pakpattan,Punjab
55332.0,2017-7,Kamalia,Punjab
55333.0,2017-7,Hafizabad,Punjab
55334.0,2017-7,Dera Ismail Khan,Khyber-Pakhtunkhwa
55335.0,2017-7,Shekhupura,Punjab
55336.0,2017-7,Dadu,Sindh
55337.0,2017-7,Vehari,Punjab
55338.0,2017-7,Nowshera,Khyber-Pakhtunkhwa
55339.0,2017-7,Mingora,Khyber-Pakhtunkhwa
55340.0,2017-7,Peshawar,Khyber-Pakhtunkhwa
55341.0,2017-7,Kohat,Khyber-Pakhtunkhwa
55342.0,2017-7,Hafizabad,Punjab
55343.0,2017-7,Gujranwala,Punjab
55344.0,2017-7,Sargodha,Punjab
55345.0,2017-7,Okara,Punjab
55346.0,2017-7,Wah Cantonment,Punjab
55347.0,2017-7,Wah Cantonment,Punjab
55348.0,2017-7,Dera Ismail Khan,Khyber-Pakhtunkhwa
55349.0,2017-7,Dera Ghazi Khan,Punjab
55350.0,2017-7,Wazirabad,Punjab
55351.0,2017-7,Jacobabad,Sindh
55352.0,2017-7,Faisalabad,Punjab
55353.0,2017-7,Sahiwal,Punjab
55354.0,2017-7,Dadu,Sindh
55355.0,2017-7,Kasur,Punjab
55356.0,2017-7,Wazirabad,Punjab
55357.0,2017-7,Wah Cantonment,Punjab
55358.0,2017-7,Mirpur Khas,Sindh
55359.0,2017-7,Sargodha,Punjab
55360.0,2017-7,Sargodha,Punjab
55361.0,2017-7,Mardan,Khyber-Pakhtunkhwa
55362.0,2017-7,Dera Ismail Khan,Khyber-Pakhtunkhwa
55363.0,2017-7,Sargodha,Punjab
55364.0,2017-7,Kasur,Punjab
55365.0,2017-7,Mardan,Khyber-Pakhtunkhwa
55366.0,2017-7,Kohat,Khyber-Pakhtunkhwa
55367.0,2017-7,Taxila,Punjab
55368.0,2017-7,Dera Ghazi Khan,Punjab
55369.0,2017-7,Khanewal,Punjab
55370.0,2017-7,Sargodha,Punjab
55371.0,2017-7,Jaranwala,Punjab
55372.0,2017-7,Quetta,Balochistan
55373.0,2017-7,Bahawalpur,Punjab
55374.0,2017-7,Khairpur,Sindh
55375.0,2017-7,Muridke,Punjab
55376.0,2017-7,Khanewal,Punjab
55377.0,2017-7,Khanpur,Punjab
55378.0,2017-7,Abbottabad,Khyber-Pakhtunkhwa
55379.0,2017-7,Taxila,Punjab
55380.0,2017-7,Faisalabad,Punjab
55381.0,2017-7,Chakwal,Punjab
55382.0,2017-7,Ahmadpur East,Punjab
55383.0,2017-7,Rawalpindi,Punjab
55384.0,2017-7,Sargodha,Punjab
55385.0,2017-7,Sargodha,Punjab
55386.0,2017-7,Wah Cantonment,Punjab
55387.0,2017-7,Dadu,Sindh
55388.0,2017-7,Kāmoke,Punjab
55389.0,2017-7,Daska,Punjab
55390.0,2017-7,Sahiwal,Punjab
55391.0,2017-7,Hafizabad,Punjab
55392.0,2017-7,Khairpur,Sindh
55393.0,2017-7,Peshawar,Khyber-Pakhtunkhwa
55394.0,2017-7,Tando Adam,Sindh
55395.0,2017-7,Ahmadpur East,Punjab
55396.0,2017-7,Kasur,Punjab
55397.0,2017-7,Mandi Bahauddin,Punjab
55398.0,2017-7,Peshawar,Khyber-Pakhtunkhwa
55399.0,2017-7,Dera Ismail Khan,Khyber-Pakhtunkhwa
55400.0,2017-7,Sargodha,Punjab
55401.0,2017-7,Multan,Punjab
55402.0,2017-7,Daska,Punjab
55403.0,2017-7,Dadu,Sindh
55404.0,2017-7,Peshawar,Khyber-Pakhtunkhwa
55405.0,2017-7,Sukkur,Sindh
55406.0,2017-7,Dadu,Sindh
55407.0,2017-7,Jhang,Punjab
55408.0,2017-7,Kamalia,Punjab
55409.0,2017-7,Sargodha,Punjab
55410.0,2017-7,Rahim Yar Khan,Punjab
55411.0,2017-7,Muridke,Punjab
55412.0,2017-7,Jaranwala,Punjab
55413.0,2017-7,Gujrat,Punjab
55414.0,2017-7,Khushab,Punjab
55415.0,2017-7,Rawalpindi,Punjab
55416.0,2017-7,Kāmoke,Punjab
55417.0,2017-7,Kasur,Punjab
55418.0,2017-7,Dadu,Sindh
55419.0,2017-7,Swabi,Khyber-Pakhtunkhwa
55420.0,2017-7,Tando Adam,Sindh
55421.0,2017-7,Mardan,Khyber-Pakhtunkhwa
55422.0,2017-7,Kandhkot,Sindh
55423.0,2017-7,Chaman,Balochistan
55424.0,2017-7,Taxila,Punjab
55425.0,2017-7,Burewala,Punjab
55426.0,2017-7,Dera Ismail Khan,Khyber-Pakhtunkhwa
55427.0,2017-7,Tando Allahyar,Sindh
55428.0,2017-7,Khairpur,Sindh
55429.0,2017-7,Wah Cantonment,Punjab
55430.0,2017-7,Kot Adu,Punjab
55431.0,2017-7,Wazirabad,Punjab
55432.0,2017-7,Nawabshah,Sindh
55433.0,2017-7,Gojra,Punjab
55434.0,2017-7,Ahmadpur East,Punjab
55435.0,2017-7,Swabi,Khyber-Pakhtunkhwa
55436.0,2017-7,Kohat,Khyber-Pakhtunkhwa
55437.0,2017-7,Kohat,Khyber-Pakhtunkhwa
55438.0,2017-7,Bahawalpur,Punjab
55439.0,2017-7,Quetta,Balochistan
55440.0,2017-7,Muridke,Punjab
55441.0,2017-7,Chakwal,Punjab
55442.0,2017-7,Hafizabad,Punjab
55443.0,2017-7,Khanpur,Punjab
55444.0,2017-7,Jacobabad,Sindh
55445.0,2017-7,Kasur,Punjab
55446.0,2017-7,Khanpur,Punjab
55447.0,2017-7,Jacobabad,Sindh
55448.0,2017-7,Vehari,Punjab
55449.0,2017-7,Mirpur Khas,Sindh
55450.0,2017-7,Khanpur,Punjab
55451.0,2017-7,Sadiqabad,Punjab
55452.0,2017-7,Sialkot,Punjab
55453.0,2017-7,Sukkur,Sindh
55454.0,2017-7,Rahim Yar Khan,Punjab
55455.0,2017-7,Wazirabad,Punjab
55456.0,2017-7,Abbottabad,Khyber-Pakhtunkhwa
55457.0,2017-7,Sialkot,Punjab
55458.0,2017-7,Gojra,Punjab
55459.0,2017-7,Kāmoke,Punjab
55460.0,2017-7,Hyderabad,Sindh
55461.0,2017-7,Larkana,Sindh
55462.0,2017-7,Burewala,Punjab
55463.0,2017-7,Khuzdar,Balochistan
55464.0,2017-7,Daska,Punjab
55465.0,2017-7,Bahawalpur,Punjab
55466.0,2017-7,Mirpur Khas,Sindh
55467.0,2017-7,Swabi,Khyber-Pakhtunkhwa
55468.0,2017-7,Khairpur,Sindh
55469.0,2017-7,Wazirabad,Punjab
55470.0,2017-7,Peshawar,Khyber-Pakhtunkhwa
55471.0,2017-7,Sargodha,Punjab
55472.0,2017-7,Gujrat,Punjab
55473.0,2017-7,Karachi,Sindh
55474.0,2017-7,Jhang,Punjab
55475.0,2017-7,Mirpur Khas,Sindh
55476.0,2017-7,Vehari,Punjab
55477.0,2017-7,Daska,Punjab
55478.0,2017-7,Swabi,Khyber-Pakhtunkhwa
55479.0,2017-7,Chishtian,Punjab
55480.0,2017-7,Khuzdar,Balochistan
55481.0,2017-7,Nowshera,Khyber-Pakhtunkhwa
55482.0,2017-7,Gojra,Punjab
55483.0,2017-7,Jaranwala,Punjab
55484.0,2017-7,Wazirabad,Punjab
55485.0,2017-7,Khairpur,Sindh
55486.0,2017-7,Daska,Punjab
55487.0,2017-7,Vehari,Punjab
55488.0,2017-7,Khuzdar,Balochistan
55489.0,2017-7,Wazirabad,Punjab
55490.0,2017-7,Chiniot,Punjab
55491.0,2017-7,Chishtian,Punjab
55492.0,2017-7,Sargodha,Punjab
55493.0,2017-7,Tando Adam,Sindh
55494.0,2017-7,Kasur,Punjab
55495.0,2017-7,Kasur,Punjab
55496.0,2017-7,Okara,Punjab
55497.0,2017-7,Lahore,Punjab
55498.0,2017-7,Abbottabad,Khyber-Pakhtunkhwa
55499.0,2017-7,Kandhkot,Sindh
55500.0,2017-7,Vehari,Punjab
55501.0,2017-7,Peshawar,Khyber-Pakhtunkhwa
55502.0,2017-7,Gojra,Punjab
55503.0,2017-7,Wazirabad,Punjab
55504.0,2017-7,Vehari,Punjab
55505.0,2017-7,Wazirabad,Punjab
55506.0,2017-7,Burewala,Punjab
55507.0,2017-7,Taxila,Punjab
55508.0,2017-7,Muridke,Punjab
55509.0,2017-7,Wazirabad,Punjab
55510.0,2017-7,Hyderabad,Sindh
55511.0,2017-7,Chiniot,Punjab
55512.0,2017-7,Mardan,Khyber-Pakhtunkhwa
55513.0,2017-7,Jaranwala,Punjab
55514.0,2017-7,Sargodha,Punjab
55515.0,2017-7,Hafizabad,Punjab
55516.0,2017-7,Multan,Punjab
55517.0,2017-7,Jhang,Punjab
55518.0,2017-7,Kohat,Khyber-Pakhtunkhwa
55519.0,2017-7,Kohat,Khyber-Pakhtunkhwa
55520.0,2017-7,Kamalia,Punjab
55521.0,2017-7,Multan,Punjab
55522.0,2017-7,Ahmadpur East,Punjab
55523.0,2017-7,Kandhkot,Sindh
55524.0,2017-7,Gojra,Punjab
55525.0,2017-7,Khushab,Punjab
55526.0,2017-7,Mandi Bahauddin,Punjab
55527.0,2017-7,Rawalpindi,Punjab
55528.0,2017-7,Kot Adu,Punjab
55529.0,2017-7,Chishtian,Punjab
55530.0,2017-7,Chakdara,Khyber-Pakhtunkhwa
55531.0,2017-7,Burewala,Punjab
